team,id,headshot,firstName,lastName,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCity,birthStateProvince,birthCountry
FLA,8479335,https://assets.nhle.com/mugs/nhl/20242025/FLA/8479335.png,Rasmus,Asplund,74,C,L,71,190,180,86,1997-12-03,Filipstad,,SWE
FLA,8477493,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477493.png,Aleksander,Barkov,16,C,L,75,214,191,97,1995-09-02,Tampere,,FIN
FLA,8477935,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477935.png,Sam,Bennett,9,C,L,73,193,185,88,1996-06-20,Holland Landing,ON,CAN
FLA,8480003,https://assets.nhle.com/mugs/nhl/20242025/FLA/8480003.png,Jesper,Boqvist,70,C,L,73,190,185,86,1998-10-30,Falun,,SWE
FLA,8479981,https://assets.nhle.com/mugs/nhl/20242025/FLA/8479981.png,Jonah,Gadjovich,12,L,L,75,211,191,96,1998-10-12,Whitby,ON,CAN
FLA,8478421,https://assets.nhle.com/mugs/nhl/20242025/FLA/8478421.png,A.J.,Greer,10,L,L,75,209,191,95,1996-12-14,Joliette,QC,CAN
FLA,8482113,https://assets.nhle.com/mugs/nhl/20242025/FLA/8482113.png,Anton,Lundell,15,C,L,73,196,185,89,2001-10-03,Espoo,,FIN
FLA,8480185,https://assets.nhle.com/mugs/nhl/20242025/FLA/8480185.png,Eetu,Luostarinen,27,C,L,75,191,191,87,1998-09-02,Siilinjarvi,,FIN
FLA,8473419,https://assets.nhle.com/mugs/nhl/20242025/FLA/8473419.png,Brad,Marchand,63,C,L,69,180,175,82,1988-05-11,Halifax,NS,CAN
FLA,8477931,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477931.png,Tomas,Nosek,92,L,L,75,199,191,90,1992-09-01,Pardubice,,CZE
FLA,8477933,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477933.png,Sam,Reinhart,13,C,R,73,196,185,89,1995-11-06,West Vancouver,BC,CAN
FLA,8478542,https://assets.nhle.com/mugs/nhl/20242025/FLA/8478542.png,Evan,Rodrigues,17,C,R,71,182,180,83,1993-07-28,Toronto,ON,CAN
FLA,8482713,https://assets.nhle.com/mugs/nhl/20242025/FLA/8482713.png,Mackie,Samoskevich,25,R,R,71,180,180,82,2002-11-15,Newtown,CT,USA
FLA,8481477,https://assets.nhle.com/mugs/nhl/20242025/FLA/8481477.png,Nico,Sturm,8,C,L,75,209,191,95,1995-05-03,Augsburg,,DEU
FLA,8479314,https://assets.nhle.com/mugs/nhl/20242025/FLA/8479314.png,Matthew,Tkachuk,19,L,L,74,202,188,92,1997-12-11,Scottsdale,AZ,USA
FLA,8477409,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477409.png,Carter,Verhaeghe,23,C,L,74,183,188,83,1995-08-14,Toronto,ON,CAN
FLA,8484304,https://assets.nhle.com/mugs/nhl/20242025/FLA/8484304.png,Uvis,Balinskis,26,D,L,72,196,183,89,1996-08-01,Ventspils,,LVA
FLA,8478055,https://assets.nhle.com/mugs/nhl/20242025/FLA/8478055.png,Gustav,Forsling,42,D,L,73,199,185,90,1996-06-12,Linkoping,,SWE
FLA,8477495,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477495.png,Seth,Jones,3,D,R,76,213,193,97,1994-10-03,Arlington,TX,USA
FLA,8482641,https://assets.nhle.com/mugs/nhl/20242025/FLA/8482641.png,Matt,Kiersted,4,D,L,72,182,183,83,1998-04-14,Elk River,MN,USA
FLA,8475179,https://assets.nhle.com/mugs/nhl/20242025/FLA/8475179.png,Dmitry,Kulikov,7,D,L,73,212,185,96,1990-10-29,Lipetsk,,RUS
FLA,8477034,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477034.png,Jaycob,Megna,6,D,L,78,214,198,97,1992-12-10,Plantation,FL,USA
FLA,8478859,https://assets.nhle.com/mugs/nhl/20242025/FLA/8478859.png,Niko,Mikkola,77,D,L,78,204,198,93,1996-04-27,Kiiminki,,FIN
FLA,8477220,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477220.png,Nate,Schmidt,88,D,L,72,197,183,89,1991-07-16,St. Cloud,MN,USA
FLA,8475683,https://assets.nhle.com/mugs/nhl/20242025/FLA/8475683.png,Sergei,Bobrovsky,72,G,L,74,180,188,82,1988-09-20,Novokuznetsk,,RUS
FLA,8477970,https://assets.nhle.com/mugs/nhl/20242025/FLA/8477970.png,Vitek,Vanecek,41,G,L,74,184,188,83,1996-01-09,Havlickuv Brod,,CZE
